ts,asset_id,voltage_v,current_a,temperature_c,soc_pct,profile,label,event_type,event_id
2026-02-04T15:15:00.000Z,asset_A3,53.176,1.547,22.513,78.683,nominal,0,none,
2026-02-04T15:16:00.000Z,asset_A3,53.135,1.553,22.463,78.51,nominal,0,none,
2026-02-04T15:17:00.000Z,asset_A3,53.148,1.556,22.961,78.451,nominal,0,none,
2026-02-04T15:18:00.000Z,asset_A3,53.275,1.47,22.54,78.497,nominal,0,none,
2026-02-04T15:19:00.000Z,asset_A3,53.024,1.467,22.562,78.46,nominal,0,none,
2026-02-04T15:20:00.000Z,asset_A3,53.026,1.4,22.432,78.43,nominal,0,none,
2026-02-04T15:21:00.000Z,asset_A3,53.027,1.468,22.709,78.328,nominal,0,none,
2026-02-04T15:22:00.000Z,asset_A3,53.148,1.408,22.344,78.39,nominal,0,none,
2026-02-04T15:23:00.000Z,asset_A3,53.022,1.478,22.765,78.352,nominal,0,none,
2026-02-04T15:24:00.000Z,asset_A3,53.003,1.361,22.187,78.331,nominal,0,none,
2026-02-04T15:25:00.000Z,asset_A3,53.123,1.371,22.556,78.397,nominal,0,none,
2026-02-04T15:26:00.000Z,asset_A3,53.116,1.556,22.267,78.414,nominal,0,none,
2026-02-04T15:27:00.000Z,asset_A3,53.095,1.369,22.495,78.523,nominal,0,none,
2026-02-04T15:28:00.000Z,asset_A3,53.286,1.466,22.097,78.498,nominal,0,none,
2026-02-04T15:29:00.000Z,asset_A3,53.118,1.42,22.766,78.434,nominal,0,none,
2026-02-04T15:30:00.000Z,asset_A3,53.231,1.29,22.291,78.499,nominal,0,none,
2026-02-04T15:31:00.000Z,asset_A3,53.249,1.273,22.153,78.495,nominal,0,none,
2026-02-04T15:32:00.000Z,asset_A3,53.029,1.424,22.34,78.417,nominal,0,none,
2026-02-04T15:33:00.000Z,asset_A3,53.179,1.345,21.67,78.322,nominal,0,none,
2026-02-04T15:34:00.000Z,asset_A3,52.987,1.492,21.704,78.274,nominal,0,none,
2026-02-04T15:35:00.000Z,asset_A3,52.863,1.359,22.359,78.234,nominal,0,none,
2026-02-04T15:36:00.000Z,asset_A3,53.074,1.469,22.304,78.193,nominal,0,none,
2026-02-04T15:37:00.000Z,asset_A3,53.139,1.518,22.457,78.14,nominal,0,none,
2026-02-04T15:38:00.000Z,asset_A3,52.94,1.438,21.917,78.214,nominal,0,none,
2026-02-04T15:39:00.000Z,asset_A3,53.058,1.385,21.774,78.236,nominal,0,none,
2026-02-04T15:40:00.000Z,asset_A3,53.029,1.341,22.427,78.16,nominal,0,none,
2026-02-04T15:41:00.000Z,asset_A3,53.079,1.395,22.479,78.125,nominal,0,none,
2026-02-04T15:42:00.000Z,asset_A3,53.026,1.178,22.229,78.231,nominal,0,none,
2026-02-04T15:43:00.000Z,asset_A3,53.104,1.334,22.26,78.202,nominal,0,none,
2026-02-04T15:44:00.000Z,asset_A3,53.007,1.395,22.174,78.261,nominal,0,none,
2026-02-04T15:45:00.000Z,asset_A3,53.108,1.301,21.995,78.364,nominal,0,none,
2026-02-04T15:46:00.000Z,asset_A3,53.01,1.359,22.705,78.36,nominal,0,none,
2026-02-04T15:47:00.000Z,asset_A3,53.188,1.209,21.995,78.388,nominal,0,none,
2026-02-04T15:48:00.000Z,asset_A3,53.076,1.277,22.545,78.334,nominal,0,none,
2026-02-04T15:49:00.000Z,asset_A3,52.954,1.417,22.834,78.367,nominal,0,none,
2026-02-04T15:50:00.000Z,asset_A3,53.015,1.356,22.228,78.462,nominal,0,none,
2026-02-04T15:51:00.000Z,asset_A3,52.993,1.406,22.372,78.496,nominal,0,none,
2026-02-04T15:52:00.000Z,asset_A3,53.137,1.378,22.061,78.544,nominal,0,none,
2026-02-04T15:53:00.000Z,asset_A3,53.03,1.476,21.557,78.529,nominal,0,none,
2026-02-04T15:54:00.000Z,asset_A3,53.083,1.422,21.741,78.476,nominal,0,none,
2026-02-04T15:55:00.000Z,asset_A3,53.139,1.338,21.758,78.412,nominal,0,none,
2026-02-04T15:56:00.000Z,asset_A3,52.986,1.489,21.984,78.41,nominal,0,none,
2026-02-04T15:57:00.000Z,asset_A3,53.151,1.347,21.93,78.461,nominal,0,none,
2026-02-04T15:58:00.000Z,asset_A3,53.058,1.435,22.167,78.442,nominal,0,none,
2026-02-04T15:59:00.000Z,asset_A3,53.211,1.281,21.784,78.482,nominal,0,none,
2026-02-04T16:00:00.000Z,asset_A3,53.018,1.49,22.281,78.484,nominal,0,none,
2026-02-04T16:01:00.000Z,asset_A3,53.128,1.253,21.802,78.535,nominal,0,none,
2026-02-04T16:02:00.000Z,asset_A3,52.963,1.533,21.83,78.607,nominal,0,none,
2026-02-04T16:03:00.000Z,asset_A3,53.069,1.371,21.843,78.58,nominal,0,none,
2026-02-04T16:04:00.000Z,asset_A3,53.159,1.287,21.99,78.649,nominal,0,none,
2026-02-04T16:05:00.000Z,asset_A3,53.259,1.383,21.7,78.663,nominal,0,none,
2026-02-04T16:06:00.000Z,asset_A3,53.123,1.349,22.103,78.62,nominal,0,none,
2026-02-04T16:07:00.000Z,asset_A3,52.941,1.403,22.034,78.672,nominal,0,none,
2026-02-04T16:08:00.000Z,asset_A3,53.014,1.306,21.791,78.691,nominal,0,none,
2026-02-04T16:09:00.000Z,asset_A3,53.01,1.214,21.776,78.594,nominal,0,none,
2026-02-04T16:10:00.000Z,asset_A3,53.021,1.341,21.679,78.541,nominal,0,none,
2026-02-04T16:11:00.000Z,asset_A3,52.925,1.249,21.893,78.583,nominal,0,none,
2026-02-04T16:12:00.000Z,asset_A3,52.953,1.305,21.919,78.556,nominal,0,none,
2026-02-04T16:13:00.000Z,asset_A3,52.935,1.374,21.626,78.474,nominal,0,none,
2026-02-04T16:14:00.000Z,asset_A3,52.975,1.333,22.097,78.519,nominal,0,none,
2026-02-04T16:15:00.000Z,asset_A3,53.073,1.352,22.117,78.611,nominal,0,none,
2026-02-04T16:16:00.000Z,asset_A3,52.988,1.23,21.697,78.646,nominal,0,none,
2026-02-04T16:17:00.000Z,asset_A3,53.147,1.373,21.95,78.607,nominal,0,none,
2026-02-04T16:18:00.000Z,asset_A3,53.001,1.394,21.89,78.591,nominal,0,none,
2026-02-04T16:19:00.000Z,asset_A3,53.132,1.275,21.961,78.592,nominal,0,none,
2026-02-04T16:20:00.000Z,asset_A3,53.18,1.38,21.949,78.534,nominal,0,none,
2026-02-04T16:21:00.000Z,asset_A3,53.131,1.259,22.14,78.578,nominal,0,none,
2026-02-04T16:22:00.000Z,asset_A3,52.998,1.367,21.879,78.568,nominal,0,none,
2026-02-04T16:23:00.000Z,asset_A3,53.144,1.43,21.654,78.536,nominal,0,none,
2026-02-04T16:24:00.000Z,asset_A3,53.24,1.407,21.716,78.543,nominal,0,none,
2026-02-04T16:25:00.000Z,asset_A3,53.015,1.257,21.422,78.463,nominal,0,none,
2026-02-04T16:26:00.000Z,asset_A3,52.968,1.511,21.807,78.502,nominal,0,none,
2026-02-04T16:27:00.000Z,asset_A3,52.994,1.297,21.783,78.52,nominal,0,none,
2026-02-04T16:28:00.000Z,asset_A3,53.015,1.333,22.133,78.517,nominal,0,none,
2026-02-04T16:29:00.000Z,asset_A3,52.902,1.297,21.739,78.505,nominal,0,none,
2026-02-04T16:30:00.000Z,asset_A3,53.114,1.204,22.02,78.552,nominal,0,none,
2026-02-04T16:31:00.000Z,asset_A3,52.996,1.146,21.775,78.511,nominal,0,none,
2026-02-04T16:32:00.000Z,asset_A3,52.898,1.261,21.396,78.408,nominal,0,none,
2026-02-04T16:33:00.000Z,asset_A3,52.945,1.313,21.784,78.46,nominal,0,none,
2026-02-04T16:34:00.000Z,asset_A3,53.093,1.33,21.597,78.448,nominal,0,none,
2026-02-04T16:35:00.000Z,asset_A3,53.193,1.372,21.951,78.464,nominal,0,none,
2026-02-04T16:36:00.000Z,asset_A3,52.854,1.223,22.147,78.439,nominal,0,none,
2026-02-04T16:37:00.000Z,asset_A3,52.842,1.393,21.853,78.396,nominal,0,none,
2026-02-04T16:38:00.000Z,asset_A3,53.079,1.294,21.562,78.351,nominal,0,none,
2026-02-04T16:39:00.000Z,asset_A3,52.981,1.224,21.565,78.306,nominal,0,none,
2026-02-04T16:40:00.000Z,asset_A3,53.031,1.309,21.943,78.294,nominal,0,none,
2026-02-04T16:41:00.000Z,asset_A3,53.087,1.203,22.166,78.378,nominal,0,none,
2026-02-04T16:42:00.000Z,asset_A3,52.938,1.233,22.06,78.364,nominal,0,none,
2026-02-04T16:43:00.000Z,asset_A3,53.047,1.309,21.654,78.383,nominal,0,none,
2026-02-04T16:44:00.000Z,asset_A3,53.101,1.194,21.659,78.294,nominal,0,none,
2026-02-04T16:45:00.000Z,asset_A3,52.987,1.299,21.781,78.3,nominal,0,none,
2026-02-04T16:46:00.000Z,asset_A3,53.195,1.294,21.702,78.309,nominal,0,none,
2026-02-04T16:47:00.000Z,asset_A3,52.988,1.283,21.421,78.373,nominal,0,none,
2026-02-04T16:48:00.000Z,asset_A3,53.11,1.384,21.319,78.349,nominal,0,none,
2026-02-04T16:49:00.000Z,asset_A3,53.09,1.281,21.563,78.319,nominal,0,none,
2026-02-04T16:50:00.000Z,asset_A3,53.121,1.299,21.558,78.307,nominal,0,none,
2026-02-04T16:51:00.000Z,asset_A3,52.873,1.163,21.715,78.357,nominal,0,none,
2026-02-04T16:52:00.000Z,asset_A3,52.865,1.263,21.927,78.357,nominal,0,none,
2026-02-04T16:53:00.000Z,asset_A3,53.258,1.196,21.813,78.308,nominal,0,none,
2026-02-04T16:54:00.000Z,asset_A3,53.107,1.42,22.257,78.266,nominal,0,none,
2026-02-04T16:55:00.000Z,asset_A3,52.96,1.273,21.817,78.256,nominal,0,none,
2026-02-04T16:56:00.000Z,asset_A3,52.897,1.262,21.865,78.298,nominal,0,none,
2026-02-04T16:57:00.000Z,asset_A3,52.995,1.261,21.367,78.293,nominal,0,none,
2026-02-04T16:58:00.000Z,asset_A3,53.094,1.363,21.717,78.329,nominal,0,none,
2026-02-04T16:59:00.000Z,asset_A3,53.043,1.332,22.246,78.301,nominal,0,none,
2026-02-04T17:00:00.000Z,asset_A3,52.898,1.245,21.578,78.226,nominal,0,none,
2026-02-04T17:01:00.000Z,asset_A3,53.157,1.376,21.471,78.3,nominal,0,none,
2026-02-04T17:02:00.000Z,asset_A3,52.941,1.359,21.483,78.277,nominal,0,none,
2026-02-04T17:03:00.000Z,asset_A3,53.158,1.338,21.632,78.321,nominal,0,none,
2026-02-04T17:04:00.000Z,asset_A3,53.131,1.28,21.463,78.27,nominal,0,none,
2026-02-04T17:05:00.000Z,asset_A3,53.113,1.178,21.435,78.21,nominal,0,none,
2026-02-04T17:06:00.000Z,asset_A3,53.088,1.242,21.577,78.148,nominal,0,none,
2026-02-04T17:07:00.000Z,asset_A3,53.125,1.174,21.39,78.064,nominal,0,none,
2026-02-04T17:08:00.000Z,asset_A3,53.019,1.296,21.53,78.096,nominal,0,none,
2026-02-04T17:09:00.000Z,asset_A3,53.008,1.229,21.567,78.159,nominal,0,none,
2026-02-04T17:10:00.000Z,asset_A3,53.211,1.434,21.0,78.248,nominal,0,none,
2026-02-04T17:11:00.000Z,asset_A3,52.976,1.21,21.581,78.352,nominal,0,none,
2026-02-04T17:12:00.000Z,asset_A3,53.183,1.119,21.126,78.264,nominal,0,none,
2026-02-04T17:13:00.000Z,asset_A3,52.899,1.416,21.972,78.212,nominal,0,none,
2026-02-04T17:14:00.000Z,asset_A3,53.049,1.198,21.249,78.142,nominal,0,none,
2026-02-04T17:15:00.000Z,asset_A3,52.974,1.199,21.637,78.16,nominal,0,none,
2026-02-04T17:16:00.000Z,asset_A3,53.215,1.33,21.437,78.252,nominal,0,none,
2026-02-04T17:17:00.000Z,asset_A3,52.939,1.255,21.16,78.253,nominal,0,none,
2026-02-04T17:18:00.000Z,asset_A3,53.191,1.358,21.434,78.24,nominal,0,none,
2026-02-04T17:19:00.000Z,asset_A3,53.122,1.319,21.308,78.324,nominal,0,none,
2026-02-04T17:20:00.000Z,asset_A3,53.016,1.367,21.458,78.328,nominal,0,none,
2026-02-04T17:21:00.000Z,asset_A3,52.934,1.307,21.593,78.276,nominal,0,none,
2026-02-04T17:22:00.000Z,asset_A3,53.034,1.347,21.468,78.261,nominal,0,none,
2026-02-04T17:23:00.000Z,asset_A3,53.004,1.284,21.424,78.201,nominal,0,none,
2026-02-04T17:24:00.000Z,asset_A3,52.908,1.308,21.437,78.177,nominal,0,none,
2026-02-04T17:25:00.000Z,asset_A3,52.983,1.272,21.057,78.168,nominal,0,none,
2026-02-04T17:26:00.000Z,asset_A3,53.022,1.32,21.63,78.205,nominal,0,none,
2026-02-04T17:27:00.000Z,asset_A3,53.082,1.247,21.094,78.154,nominal,0,none,
2026-02-04T17:28:00.000Z,asset_A3,52.952,1.165,21.695,78.106,nominal,0,none,
2026-02-04T17:29:00.000Z,asset_A3,53.044,1.262,21.62,78.15,nominal,0,none,
2026-02-04T17:30:00.000Z,asset_A3,53.123,1.285,21.661,78.121,nominal,0,none,
2026-02-04T17:31:00.000Z,asset_A3,52.925,1.289,21.786,78.044,nominal,0,none,
2026-02-04T17:32:00.000Z,asset_A3,53.105,1.234,21.501,78.06,nominal,0,none,
2026-02-04T17:33:00.000Z,asset_A3,53.245,1.254,21.205,78.085,nominal,0,none,
2026-02-04T17:34:00.000Z,asset_A3,52.743,1.343,21.608,78.064,nominal,0,none,
2026-02-04T17:35:00.000Z,asset_A3,52.919,1.297,20.942,78.167,nominal,0,none,
2026-02-04T17:36:00.000Z,asset_A3,53.154,1.29,21.563,78.221,nominal,0,none,
2026-02-04T17:37:00.000Z,asset_A3,53.032,1.315,21.018,78.19,nominal,0,none,
2026-02-04T17:38:00.000Z,asset_A3,53.059,1.264,21.65,78.263,nominal,0,none,
2026-02-04T17:39:00.000Z,asset_A3,53.071,1.161,21.014,78.326,nominal,0,none,
2026-02-04T17:40:00.000Z,asset_A3,52.964,1.225,21.293,78.316,nominal,0,none,
2026-02-04T17:41:00.000Z,asset_A3,53.018,1.192,21.572,78.313,nominal,0,none,
2026-02-04T17:42:00.000Z,asset_A3,53.103,1.196,21.284,78.343,nominal,0,none,
2026-02-04T17:43:00.000Z,asset_A3,53.106,1.141,21.565,78.336,nominal,0,none,
2026-02-04T17:44:00.000Z,asset_A3,53.0,1.344,21.684,78.323,nominal,0,none,
2026-02-04T17:45:00.000Z,asset_A3,53.029,1.181,21.155,78.385,nominal,0,none,
2026-02-04T17:46:00.000Z,asset_A3,52.91,1.182,21.258,78.362,nominal,0,none,
2026-02-04T17:47:00.000Z,asset_A3,53.073,1.132,21.147,78.294,nominal,0,none,
2026-02-04T17:48:00.000Z,asset_A3,53.077,1.139,21.574,78.313,nominal,0,none,
2026-02-04T17:49:00.000Z,asset_A3,52.912,1.2,21.301,78.3,nominal,0,none,
2026-02-04T17:50:00.000Z,asset_A3,53.049,1.176,21.537,78.226,nominal,0,none,
2026-02-04T17:51:00.000Z,asset_A3,53.008,1.326,21.599,78.226,nominal,0,none,
2026-02-04T17:52:00.000Z,asset_A3,52.926,1.17,21.437,78.171,nominal,0,none,
2026-02-04T17:53:00.000Z,asset_A3,53.157,1.176,21.416,78.232,nominal,0,none,
2026-02-04T17:54:00.000Z,asset_A3,53.211,1.287,21.763,78.253,nominal,0,none,
2026-02-04T17:55:00.000Z,asset_A3,52.901,1.167,21.541,78.161,nominal,0,none,
2026-02-04T17:56:00.000Z,asset_A3,53.091,1.331,21.568,78.208,nominal,0,none,
2026-02-04T17:57:00.000Z,asset_A3,53.072,1.21,21.696,78.18,nominal,0,none,
2026-02-04T17:58:00.000Z,asset_A3,52.992,1.132,21.083,78.21,nominal,0,none,
2026-02-04T17:59:00.000Z,asset_A3,53.173,1.279,21.219,78.255,nominal,0,none,
2026-02-04T18:00:00.000Z,asset_A3,53.205,1.134,20.876,78.231,nominal,0,none,
2026-02-04T18:01:00.000Z,asset_A3,53.172,1.39,21.381,78.255,nominal,0,none,
2026-02-04T18:02:00.000Z,asset_A3,53.015,1.281,21.185,78.26,nominal,0,none,
2026-02-04T18:03:00.000Z,asset_A3,53.025,1.192,21.534,78.304,nominal,0,none,
2026-02-04T18:04:00.000Z,asset_A3,53.059,1.267,21.264,78.299,nominal,0,none,
2026-02-04T18:05:00.000Z,asset_A3,53.018,1.267,21.722,78.247,nominal,0,none,
2026-02-04T18:06:00.000Z,asset_A3,53.137,1.144,21.538,78.341,nominal,0,none,
2026-02-04T18:07:00.000Z,asset_A3,52.995,1.224,21.958,78.282,nominal,0,none,
2026-02-04T18:08:00.000Z,asset_A3,53.035,1.304,21.475,78.382,nominal,0,none,
2026-02-04T18:09:00.000Z,asset_A3,52.855,1.131,21.216,78.39,nominal,0,none,
2026-02-04T18:10:00.000Z,asset_A3,52.914,1.169,21.907,78.336,nominal,0,none,
2026-02-04T18:11:00.000Z,asset_A3,53.128,1.136,21.658,78.31,nominal,0,none,
2026-02-04T18:12:00.000Z,asset_A3,53.084,1.165,21.384,78.276,nominal,0,none,
2026-02-04T18:13:00.000Z,asset_A3,53.016,1.248,21.805,78.257,nominal,0,none,
2026-02-04T18:14:00.000Z,asset_A3,53.019,1.258,21.566,78.293,nominal,0,none,
2026-02-04T18:15:00.000Z,asset_A3,52.956,1.24,21.215,78.223,nominal,0,none,
2026-02-04T18:16:00.000Z,asset_A3,53.034,1.144,21.579,78.212,nominal,0,none,
2026-02-04T18:17:00.000Z,asset_A3,52.894,1.278,21.955,78.238,nominal,0,none,
2026-02-04T18:18:00.000Z,asset_A3,53.184,1.225,21.51,78.285,nominal,0,none,
2026-02-04T18:19:00.000Z,asset_A3,53.037,1.299,21.493,78.251,nominal,0,none,
2026-02-04T18:20:00.000Z,asset_A3,53.119,1.316,21.4,78.206,nominal,0,none,
2026-02-04T18:21:00.000Z,asset_A3,53.029,1.422,21.183,78.203,nominal,0,none,
2026-02-04T18:22:00.000Z,asset_A3,52.962,1.3,21.568,78.189,nominal,0,none,
2026-02-04T18:23:00.000Z,asset_A3,52.952,1.233,21.673,78.172,nominal,0,none,
2026-02-04T18:24:00.000Z,asset_A3,53.069,1.31,21.476,78.091,nominal,0,none,
2026-02-04T18:25:00.000Z,asset_A3,52.991,1.149,21.746,78.137,nominal,0,none,
2026-02-04T18:26:00.000Z,asset_A3,53.073,1.232,22.027,78.186,nominal,0,none,
2026-02-04T18:27:00.000Z,asset_A3,53.065,1.258,21.335,78.188,nominal,0,none,
2026-02-04T18:28:00.000Z,asset_A3,53.241,1.313,21.242,78.163,nominal,0,none,
2026-02-04T18:29:00.000Z,asset_A3,53.011,1.208,21.352,78.146,nominal,0,none,
2026-02-04T18:30:00.000Z,asset_A3,53.002,1.275,21.013,78.167,nominal,0,none,
2026-02-04T18:31:00.000Z,asset_A3,52.88,1.236,21.573,78.227,nominal,0,none,
2026-02-04T18:32:00.000Z,asset_A3,52.951,1.332,21.543,78.245,nominal,0,none,
2026-02-04T18:33:00.000Z,asset_A3,52.971,1.299,21.714,78.214,nominal,0,none,
2026-02-04T18:34:00.000Z,asset_A3,53.064,1.339,21.555,78.134,nominal,0,none,
2026-02-04T18:35:00.000Z,asset_A3,52.964,1.372,21.726,78.13,nominal,0,none,
2026-02-04T18:36:00.000Z,asset_A3,53.129,1.133,21.769,78.09,nominal,0,none,
2026-02-04T18:37:00.000Z,asset_A3,53.147,1.181,21.729,78.03,nominal,0,none,
2026-02-04T18:38:00.000Z,asset_A3,53.092,1.225,21.726,78.017,nominal,0,none,
2026-02-04T18:39:00.000Z,asset_A3,52.907,1.217,21.543,78.002,nominal,0,none,
2026-02-04T18:40:00.000Z,asset_A3,52.867,1.312,22.076,78.14,nominal,0,none,
2026-02-04T18:41:00.000Z,asset_A3,52.975,1.329,21.446,78.138,nominal,0,none,
2026-02-04T18:42:00.000Z,asset_A3,53.02,1.363,21.58,78.216,nominal,0,none,
2026-02-04T18:43:00.000Z,asset_A3,53.133,1.326,21.813,78.246,nominal,0,none,
2026-02-04T18:44:00.000Z,asset_A3,53.032,1.168,21.447,78.193,nominal,0,none,
2026-02-04T18:45:00.000Z,asset_A3,52.938,1.23,21.858,78.188,nominal,0,none,
2026-02-04T18:46:00.000Z,asset_A3,53.01,1.324,21.539,78.16,nominal,0,none,
2026-02-04T18:47:00.000Z,asset_A3,53.179,1.374,21.605,78.131,nominal,0,none,
2026-02-04T18:48:00.000Z,asset_A3,53.259,1.288,21.443,78.108,nominal,0,none,
2026-02-04T18:49:00.000Z,asset_A3,53.114,1.435,21.386,78.099,nominal,0,none,
2026-02-04T18:50:00.000Z,asset_A3,52.942,1.128,21.872,78.109,nominal,0,none,
2026-02-04T18:51:00.000Z,asset_A3,52.933,1.417,21.401,78.055,nominal,0,none,
2026-02-04T18:52:00.000Z,asset_A3,53.284,1.368,21.694,78.177,nominal,0,none,
2026-02-04T18:53:00.000Z,asset_A3,53.018,1.316,21.587,78.148,nominal,0,none,
2026-02-04T18:54:00.000Z,asset_A3,53.202,1.253,21.557,78.168,nominal,0,none,
2026-02-04T18:55:00.000Z,asset_A3,52.921,1.362,21.441,78.22,nominal,0,none,
2026-02-04T18:56:00.000Z,asset_A3,53.031,1.29,21.864,78.275,nominal,0,none,
2026-02-04T18:57:00.000Z,asset_A3,53.011,1.362,21.604,78.251,nominal,0,none,
2026-02-04T18:58:00.000Z,asset_A3,53.147,1.157,21.378,78.275,nominal,0,none,
2026-02-04T18:59:00.000Z,asset_A3,53.027,1.193,21.774,78.226,nominal,0,none,
2026-02-04T19:00:00.000Z,asset_A3,53.061,1.234,21.824,78.193,nominal,0,none,
2026-02-04T19:01:00.000Z,asset_A3,53.366,1.264,21.502,78.212,nominal,0,none,
2026-02-04T19:02:00.000Z,asset_A3,53.142,1.297,21.683,78.205,nominal,0,none,
2026-02-04T19:03:00.000Z,asset_A3,53.222,1.291,21.7,78.209,nominal,0,none,
2026-02-04T19:04:00.000Z,asset_A3,53.05,1.275,21.323,78.242,nominal,0,none,
2026-02-04T19:05:00.000Z,asset_A3,53.209,1.322,21.281,78.165,nominal,0,none,
2026-02-04T19:06:00.000Z,asset_A3,53.109,1.184,21.73,78.145,nominal,0,none,
2026-02-04T19:07:00.000Z,asset_A3,53.105,1.384,21.572,78.13,nominal,0,none,
2026-02-04T19:08:00.000Z,asset_A3,53.136,1.229,21.737,78.12,nominal,0,none,
2026-02-04T19:09:00.000Z,asset_A3,52.939,1.288,21.426,78.1,nominal,0,none,
2026-02-04T19:10:00.000Z,asset_A3,53.071,1.269,21.753,78.07,nominal,0,none,
2026-02-04T19:11:00.000Z,asset_A3,53.177,1.356,21.443,78.017,nominal,0,none,
2026-02-04T19:12:00.000Z,asset_A3,53.06,1.342,21.565,78.003,nominal,0,none,
2026-02-04T19:13:00.000Z,asset_A3,53.138,1.226,21.264,78.097,nominal,0,none,
2026-02-04T19:14:00.000Z,asset_A3,53.053,1.254,21.671,78.041,nominal,0,none,
2026-02-04T19:15:00.000Z,asset_A3,53.098,1.276,21.404,77.964,nominal,0,none,
2026-02-04T19:16:00.000Z,asset_A3,53.07,1.271,21.841,77.943,nominal,0,none,
2026-02-04T19:17:00.000Z,asset_A3,52.972,1.449,21.519,77.996,nominal,0,none,
2026-02-04T19:18:00.000Z,asset_A3,53.271,1.193,21.664,77.904,nominal,0,none,
2026-02-04T19:19:00.000Z,asset_A3,53.24,1.227,22.039,77.945,nominal,0,none,
2026-02-04T19:20:00.000Z,asset_A3,53.264,1.28,21.651,77.964,nominal,0,none,
2026-02-04T19:21:00.000Z,asset_A3,53.116,1.339,22.001,77.995,nominal,0,none,
2026-02-04T19:22:00.000Z,asset_A3,53.052,1.231,21.614,77.888,nominal,0,none,
2026-02-04T19:23:00.000Z,asset_A3,53.02,1.2,21.876,77.864,nominal,0,none,
2026-02-04T19:24:00.000Z,asset_A3,53.27,1.385,21.824,77.896,nominal,0,none,
2026-02-04T19:25:00.000Z,asset_A3,53.218,1.247,21.608,77.937,nominal,0,none,
2026-02-04T19:26:00.000Z,asset_A3,52.881,1.363,21.591,77.93,nominal,0,none,
2026-02-04T19:27:00.000Z,asset_A3,53.253,1.268,21.708,77.976,nominal,0,none,
2026-02-04T19:28:00.000Z,asset_A3,52.99,1.415,22.034,77.98,nominal,0,none,
2026-02-04T19:29:00.000Z,asset_A3,53.288,1.345,21.924,77.891,nominal,0,none,
2026-02-04T19:30:00.000Z,asset_A3,53.088,1.27,21.651,77.888,nominal,0,none,
2026-02-04T19:31:00.000Z,asset_A3,53.15,1.289,21.901,77.814,nominal,0,none,
2026-02-04T19:32:00.000Z,asset_A3,53.355,1.094,22.17,77.831,nominal,0,none,
2026-02-04T19:33:00.000Z,asset_A3,53.168,1.216,21.399,77.852,nominal,0,none,
2026-02-04T19:34:00.000Z,asset_A3,53.033,1.301,21.375,77.793,nominal,0,none,
2026-02-04T19:35:00.000Z,asset_A3,53.244,1.345,21.923,77.823,nominal,0,none,
2026-02-04T19:36:00.000Z,asset_A3,53.083,1.326,21.642,77.787,nominal,0,none,
2026-02-04T19:37:00.000Z,asset_A3,53.129,1.395,22.082,77.788,nominal,0,none,
2026-02-04T19:38:00.000Z,asset_A3,53.109,1.338,21.925,77.725,nominal,0,none,
2026-02-04T19:39:00.000Z,asset_A3,53.313,1.43,21.837,77.686,nominal,0,none,
2026-02-04T19:40:00.000Z,asset_A3,53.294,1.277,21.635,77.715,nominal,0,none,
2026-02-04T19:41:00.000Z,asset_A3,52.942,1.321,21.698,77.723,nominal,0,none,
2026-02-04T19:42:00.000Z,asset_A3,53.137,1.203,21.518,77.755,nominal,0,none,
2026-02-04T19:43:00.000Z,asset_A3,52.965,1.289,21.978,77.77,nominal,0,none,
2026-02-04T19:44:00.000Z,asset_A3,53.115,1.403,21.759,77.791,nominal,0,none,
2026-02-04T19:45:00.000Z,asset_A3,53.134,1.339,21.725,77.828,nominal,0,none,
2026-02-04T19:46:00.000Z,asset_A3,53.157,1.377,22.281,77.888,nominal,0,none,
2026-02-04T19:47:00.000Z,asset_A3,53.199,1.429,22.154,77.882,nominal,0,none,
2026-02-04T19:48:00.000Z,asset_A3,53.222,1.28,22.03,77.821,nominal,0,none,
2026-02-04T19:49:00.000Z,asset_A3,53.194,1.442,21.752,77.798,nominal,0,none,
2026-02-04T19:50:00.000Z,asset_A3,53.002,1.418,21.77,77.847,nominal,0,none,
2026-02-04T19:51:00.000Z,asset_A3,53.118,1.318,21.639,77.82,nominal,0,none,
2026-02-04T19:52:00.000Z,asset_A3,53.217,1.183,21.93,77.97,nominal,0,none,
2026-02-04T19:53:00.000Z,asset_A3,53.255,1.22,21.407,77.974,nominal,0,none,
2026-02-04T19:54:00.000Z,asset_A3,53.154,1.444,21.675,77.959,nominal,0,none,
2026-02-04T19:55:00.000Z,asset_A3,53.156,1.432,21.939,77.917,nominal,0,none,
2026-02-04T19:56:00.000Z,asset_A3,53.104,1.314,22.095,77.965,nominal,0,none,
2026-02-04T19:57:00.000Z,asset_A3,53.027,1.375,22.111,78.039,nominal,0,none,
2026-02-04T19:58:00.000Z,asset_A3,53.12,1.526,22.21,77.999,nominal,0,none,
2026-02-04T19:59:00.000Z,asset_A3,53.139,1.299,21.913,77.947,nominal,0,none,
2026-02-04T20:00:00.000Z,asset_A3,52.998,1.419,21.889,77.98,nominal,0,none,
2026-02-04T20:01:00.000Z,asset_A3,53.252,1.327,21.858,77.952,nominal,0,none,
2026-02-04T20:02:00.000Z,asset_A3,53.189,1.461,21.865,77.916,nominal,0,none,
2026-02-04T20:03:00.000Z,asset_A3,53.016,1.326,22.401,77.944,nominal,0,none,
2026-02-04T20:04:00.000Z,asset_A3,53.309,1.411,22.045,77.873,nominal,0,none,
